Stfartro_Id;Παραστατικό;Αριθμός;Κωδικός Είδους;Αξία έκπτωσης εξαγωγών
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΔΙΑΦ.037;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.001;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.026;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.005;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΑΠΟΣ.007;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΛΑΚΚ.026;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΑΔΥΝ.004;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.006;0,00
12.408,00;1ΤΔΑ;2.273,00;ΑΝ.ΑΦΡΟ.090;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΣΑΜΠ.001;0,00
12.409,00;1ΤΔΑ;2.274,00;ΣΤ.ΜΑΣΚ.025;0,00
12.410,00;1ΤΔΑ;2.275,00;ZX.ΑΦΡΛ.064;0,00
12.410,00;1ΤΔΑ;2.275,00;ΣΤ.ΜΑΣΚ.003;0,00
12.410,00;1ΤΔΑ;2.275,00;ΣΤ.ΜΑΣΚ.023;0,00
12.410,00;1ΤΔΑ;2.275,00;ΣΤ.ΜΑΣΚ.025;0,00
12.410,00;1ΤΔΑ;2.275,00;ΧΠ.ΜΑΚΙ.003;0,00
12.413,00;1ΤΔΑ;2.276,00;ZX.ΑΦΡΛ.068;0,00
12.413,00;1ΤΔΑ;2.276,00;ΑΝ.ΑΦΡΟ.073;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΚΟΛΩ.185;0,00
12.413,00;1ΤΔΑ;2.276,00;ΜΧ.ΚΟΛΩ.007;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΚΟΛΩ.003;0,00
12.413,00;1ΤΔΑ;2.276,00;KM.ΑΠΟΣ.049;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΣΚ.019;0,00
12.413,00;1ΤΔΑ;2.276,00;ΧΠ.ΜΑΣΚ.001;0,00
12.413,00;1ΤΔΑ;2.276,00;ΑΝ.ΑΦΡΟ.055;0,00
12.413,00;1ΤΔΑ;2.276,00;XO.ΑΔΥΝ.011;0,00
12.413,00;1ΤΔΑ;2.276,00;ZX.ΜΑΣΚ.004;0,00
12.413,00;1ΤΔΑ;2.276,00;ZX.ΑΦΡΛ.027;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΣΚ.023;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΣΚ.018;0,00
12.413,00;1ΤΔΑ;2.276,00;ΑΝ.ΑΦΡΟ.054;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΣΚ.003;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΣΚ.001;0,00
12.413,00;1ΤΔΑ;2.276,00;XO.ΑΦΞΥ.028;0,00
12.413,00;1ΤΔΑ;2.276,00;ΚΑ.ΔΙΑΦ.039;0,00
12.413,00;1ΤΔΑ;2.276,00;ΧΠ.ΜΑΚΙ.001;0,00
12.413,00;1ΤΔΑ;2.276,00;ΣΤ.ΜΑΚΙ.015;0,00
12.413,00;1ΤΔΑ;2.276,00;ΧΠ.ΜΑΚΙ.003;0,00
12.413,00;1ΤΔΑ;2.276,00;ΧΠ.ΜΑΚΙ.003;0,00
12.415,00;1ΤΔΑ;2.277,00;ΚΑ.ΒΑΦΕ.013;0,00
12.415,00;1ΤΔΑ;2.277,00;ZX.ΑΔΥΝ.006;25,00
12.418,00;1ΤΔΑ;2.278,00;ΣΤ.ΚΟΛΩ.003;0,00
12.418,00;1ΤΔΑ;2.278,00;ΣΤ.ΔΙΑΦ.038;0,00
12.418,00;1ΤΔΑ;2.278,00;ΣΤ.ΚΟΛΩ.011;0,00
12.418,00;1ΤΔΑ;2.278,00;ΣΤ.ΚΟΛΩ.012;0,00
12.418,00;1ΤΔΑ;2.278,00;ΤΣ.ΚΟΛΩ.366;0,00
12.418,00;1ΤΔΑ;2.278,00;ΤΣ.ΚΟΛΩ.657;0,00
12.418,00;1ΤΔΑ;2.278,00;ΤΣ.ΚΟΛΩ.150;0,00
12.418,00;1ΤΔΑ;2.278,00;ΧΠ.ΜΑΚΙ.001;2,24
12.418,00;1ΤΔΑ;2.278,00;ΣΤ.ΜΑΣΚ.001;1,49
12.419,00;1ΤΔΑ;2.279,00;ΚΑ.ΔΙΑΦ.039;0,00
12.419,00;1ΤΔΑ;2.279,00;XO.ΑΦΞΥ.028;0,00
12.419,00;1ΤΔΑ;2.279,00;ΣΤ.ΜΑΣΚ.001;0,00
12.419,00;1ΤΔΑ;2.279,00;ΚΑ.ΚΡΕΜ.011;3,60
12.419,00;1ΤΔΑ;2.279,00;WS.ΔΙΑΦ.001;3,60
12.419,00;1ΤΔΑ;2.279,00;KM.ΑΔΥΝ.004;0,00
12.420,00;1ΤΔΑ;2.280,00;ΧΠ.ΜΑΚΙ.001;2,24
12.420,00;1ΤΔΑ;2.280,00;ΧΠ.ΜΑΚΙ.002;0,78
12.420,00;1ΤΔΑ;2.280,00;ΣΤ.ΜΑΣΚ.001;0,74
12.420,00;1ΤΔΑ;2.280,00;KM.ΑΔΥΝ.004;0,00
12.421,00;1ΤΔΑ;2.281,00;ΣΤ.ΚΟΛΩ.011;0,00
12.421,00;1ΤΔΑ;2.281,00;ΑΝ.ΑΦΡΟ.031;0,00
12.421,00;1ΤΔΑ;2.281,00;XO.ΑΔΥΝ.011;0,00
12.421,00;1ΤΔΑ;2.281,00;ΣΤ.ΚΟΛΩ.332;0,00
12.421,00;1ΤΔΑ;2.281,00;KM.ΑΠΟΣ.022;0,00
12.421,00;1ΤΔΑ;2.281,00;ZX.ΑΦΡΛ.073;0,00
12.421,00;1ΤΔΑ;2.281,00;XO.ΚΡΕΜ.004;0,00
12.421,00;1ΤΔΑ;2.281,00;ΚΑ.ΚΡΕΜ.009;0,00
12.424,00;1ΤΔΑ;2.282,00;ΜΧ.ΒΑΦΕ.002;0,00
12.427,00;1ΤΔΑ;2.283,00;ΣΜ.ΔΙΑΦ.006;4,14
12.428,00;1ΤΔΑ;2.284,00;ΤΣ.ΚΟΛΩ.490;0,00
12.429,00;1ΤΔΑ;2.285,00;ΒΛ.ΒΑΦΕ.070;1,13
12.429,00;1ΤΔΑ;2.285,00;ΒΛ.ΒΑΦΕ.058;0,95
12.430,00;1ΤΔΑ;2.286,00;XO.ΑΦΞΥ.001;0,00
12.430,00;1ΤΔΑ;2.286,00;ΚΑ.ΔΙΑΦ.023;0,00
12.430,00;1ΤΔΑ;2.286,00;ΒΛ.ΑΦΡΟ.004;0,00
12.430,00;1ΤΔΑ;2.286,00;ΣΤ.ΠΑΙΔ.006;0,00
12.430,00;1ΤΔΑ;2.286,00;ΣΤ.ΚΡΕΜ.061;0,00
12.430,00;1ΤΔΑ;2.286,00;ΚΑ.ΟΔΟΝ.029;0,00
12.434,00;1ΤΔΑ;2.287,00;ΑΝ.ΑΔΥΝ.019;0,00
12.434,00;1ΤΔΑ;2.287,00;KM.ΑΠΟΣ.048;0,00
12.434,00;1ΤΔΑ;2.287,00;XO.ΑΦΞΥ.061;0,00
12.435,00;1ΤΔΑ;2.288,00;ΚΑ.ΒΑΦΕ.013;0,00
12.435,00;1ΤΔΑ;2.288,00;ΣΤ.ΑΠΟΤ.003;0,00
12.436,00;1ΤΔΑ;2.289,00;ZX.ΑΦΡΛ.027;0,00
12.436,00;1ΤΔΑ;2.289,00;ΚΑ.ΒΑΦΕ.015;4,08
12.436,00;1ΤΔΑ;2.289,00;ΒΛ.ΒΑΦΕ.065;2,76
12.436,00;1ΤΔΑ;2.289,00;XO.ΑΦΞΥ.068;0,00
12.436,00;1ΤΔΑ;2.289,00;KM.ΑΠΟΣ.052;0,00
12.436,00;1ΤΔΑ;2.289,00;WS.ΑΠΟΤ.103;0,00
12.436,00;1ΤΔΑ;2.289,00;ΑΝ.ΑΦΡΟ.029;0,00
12.436,00;1ΤΔΑ;2.289,00;ΚΑ.ΑΔΥΝ.026;3,96
12.436,00;1ΤΔΑ;2.289,00;WS.ΒΑΦΕ.001;0,00
12.436,00;1ΤΔΑ;2.289,00;ΣΜ.ΔΙΑΦ.006;0,00
12.436,00;1ΤΔΑ;2.289,00;ΣΤ.ΚΡΕΜ.001;0,00
12.436,00;1ΤΔΑ;2.289,00;ZX.ΑΔΥΝ.010;0,00
12.436,00;1ΤΔΑ;2.289,00;KM.ΚΡΕΜ.002;0,00
12.436,00;1ΤΔΑ;2.289,00;ΚΑ.ΒΑΦΕ.013;0,00
12.436,00;1ΤΔΑ;2.289,00;ZX.ΑΔΥΝ.006;0,00
12.436,00;1ΤΔΑ;2.289,00;ΑΝ.ΔΙΑΦ.008;0,00
12.437,00;1ΤΔΑ;2.290,00;ΑΝ.ΑΦΡΟ.096;0,00
12.437,00;1ΤΔΑ;2.290,00;ZX.ΑΔΥΝ.010;0,00
12.437,00;1ΤΔΑ;2.290,00;ΚΑ.ΑΠΟΣ.007;0,00
12.437,00;1ΤΔΑ;2.290,00;ΚΑ.ΑΠΟΣ.021;0,00
12.437,00;1ΤΔΑ;2.290,00;ΣΤ.ΜΑΚΙ.003;4,87
12.437,00;1ΤΔΑ;2.290,00;XO.ΑΦΡΛ.001;1,89
12.437,00;1ΤΔΑ;2.290,00;ΧΠ.ΜΑΚΙ.003;3,90
12.437,00;1ΤΔΑ;2.290,00;ΣΤ.ΜΑΚΙ.009;2,05
12.437,00;1ΤΔΑ;2.290,00;ΒΛ.ΑΦΡΟ.010;1,04
12.437,00;1ΤΔΑ;2.290,00;XO.ΑΔΥΝ.011;6,26
12.437,00;1ΤΔΑ;2.290,00;ΣΤ.ΜΑΣΚ.025;6,26
12.437,00;1ΤΔΑ;2.290,00;ZX.ΜΑΣΚ.004;3,57
12.437,00;1ΤΔΑ;2.290,00;ΣΤ.ΚΟΛΩ.332;6,26
12.437,00;1ΤΔΑ;2.290,00;KM.ΑΠΟΣ.027;0,00
12.438,00;1ΤΔΑ;2.291,00;ΑΝ.ΑΦΡΟ.095;0,00
12.439,00;1ΤΔΑ;2.292,00;XO.ΑΦΞΥ.035;0,00
12.439,00;1ΤΔΑ;2.292,00;ΧΠ.ΜΑΚΙ.003;0,00
12.439,00;1ΤΔΑ;2.292,00;ΑΝ.ΑΔΥΝ.019;0,96
12.440,00;1ΤΔΑ;2.293,00;ΣΤ.ΜΑΣΚ.023;0,00
12.440,00;1ΤΔΑ;2.293,00;ΑΝ.ΑΦΡΟ.031;0,00
12.440,00;1ΤΔΑ;2.293,00;ΣΤ.ΜΑΣΚ.003;0,00
12.440,00;1ΤΔΑ;2.293,00;ΜΧ.ΒΑΦΕ.002;0,00
12.441,00;1ΤΔΑ;2.294,00;ΑΝ.ΑΦΡΟ.096;0,00
12.441,00;1ΤΔΑ;2.294,00;ΚΑ.ΒΑΦΕ.013;0,00
12.441,00;1ΤΔΑ;2.294,00;ΑΝ.ΑΔΥΝ.019;0,00
12.442,00;1ΤΔΑ;2.295,00;ΑΝ.ΑΦΡΟ.096;0,00
12.442,00;1ΤΔΑ;2.295,00;ΒΛ.ΒΑΦΕ.069;0,00
12.442,00;1ΤΔΑ;2.295,00;ΧΠ.ΜΑΚΙ.001;0,00
12.442,00;1ΤΔΑ;2.295,00;ΧΠ.ΜΑΚΙ.003;0,00
12.442,00;1ΤΔΑ;2.295,00;KM.ΑΠΟΣ.040;1,91
12.442,00;1ΤΔΑ;2.295,00;KM.ΑΠΟΣ.049;0,00
12.442,00;1ΤΔΑ;2.295,00;XO.ΑΦΡΛ.001;0,00
12.442,00;1ΤΔΑ;2.295,00;ΣΤ.ΜΑΣΚ.018;0,00
12.442,00;1ΤΔΑ;2.295,00;ΣΤ.ΜΑΣΚ.001;0,00
12.442,00;1ΤΔΑ;2.295,00;ΣΤ.ΜΑΣΚ.023;0,00
12.442,00;1ΤΔΑ;2.295,00;DS.ΑΔΥΝ.013;0,00
12.443,00;1ΤΔΑ;2.296,00;ΣΤ.ΜΑΣΚ.019;2,79
12.444,00;1ΤΔΑ;2.297,00;ΧΠ.ΜΑΚΙ.001;0,00
12.444,00;1ΤΔΑ;2.297,00;ΧΠ.ΜΑΚΙ.003;0,00
12.444,00;1ΤΔΑ;2.297,00;ΣΤ.ΜΑΣΚ.016;17,82
12.444,00;1ΤΔΑ;2.297,00;KM.ΑΔΥΝ.004;0,00
12.445,00;1ΤΔΑ;2.298,00;ΧΠ.ΜΑΚΙ.001;0,00
12.445,00;1ΤΔΑ;2.298,00;ΧΠ.ΜΑΚΙ.003;0,00
12.445,00;1ΤΔΑ;2.298,00;ΤΣ.ΜΑΣΚ.003;0,00
12.445,00;1ΤΔΑ;2.298,00;ΣΤ.ΜΑΣΚ.001;0,74
12.445,00;1ΤΔΑ;2.298,00;ΑΝ.ΑΦΡΟ.031;0,00
12.445,00;1ΤΔΑ;2.298,00;ΣΤ.ΚΟΛΩ.332;1,04
12.445,00;1ΤΔΑ;2.298,00;ΣΤ.ΜΑΣΚ.023;0,00
12.445,00;1ΤΔΑ;2.298,00;ZX.ΜΑΣΚ.004;0,00
12.445,00;1ΤΔΑ;2.298,00;ZX.ΑΦΡΛ.027;0,00
12.445,00;1ΤΔΑ;2.298,00;XO.ΑΔΥΝ.011;0,00
12.445,00;1ΤΔΑ;2.298,00;ΣΤ.ΜΑΣΚ.018;0,00
12.445,00;1ΤΔΑ;2.298,00;KM.ΑΔΥΝ.004;0,00
12.446,00;1ΤΔΑ;2.299,00;WS.ΑΠΟΤ.046;0,00
12.447,00;1ΤΔΑ;2.300,00;ΣΤ.ΜΑΚΙ.009;10,85
12.447,00;1ΤΔΑ;2.300,00;KM.ΑΠΟΣ.015;43,46
12.447,00;1ΤΔΑ;2.300,00;ΣΤ.ΜΑΚΙ.003;23,40
12.447,00;1ΤΔΑ;2.300,00;ΧΠ.ΜΑΚΙ.001;0,00
12.447,00;1ΤΔΑ;2.300,00;ΧΠ.ΜΑΚΙ.003;0,00
12.447,00;1ΤΔΑ;2.300,00;KM.ΜΑΚΙ.017;14,35
12.447,00;1ΤΔΑ;2.300,00;ΣΤ.ΜΑΚΙ.015;19,15
12.447,00;1ΤΔΑ;2.300,00;ΣΤ.ΜΑΚΙ.010;22,51
12.447,00;1ΤΔΑ;2.300,00;ΑΝ.ΑΦΡΟ.096;178,20
12.447,00;1ΤΔΑ;2.300,00;KM.ΑΔΥΝ.005;0,00
12.447,00;1ΤΔΑ;2.300,00;KM.ΑΔΥΝ.004;0,00
12.449,00;1ΤΔΑ;2.301,00;ΚΑ.ΚΡΕΜ.013;6,24
12.449,00;1ΤΔΑ;2.301,00;ΚΑ.ΔΙΑΦ.034;6,24
12.450,00;1ΤΔΑ;2.302,00;KM.ΑΠΟΣ.040;0,00
12.450,00;1ΤΔΑ;2.302,00;ΧΠ.ΜΑΚΙ.003;0,00
12.450,00;1ΤΔΑ;2.302,00;KM.ΜΑΚΙ.017;0,00
12.450,00;1ΤΔΑ;2.302,00;ΧΠ.ΜΑΚΙ.001;0,00
12.450,00;1ΤΔΑ;2.302,00;ΣΤ.ΜΑΚΙ.008;0,00
12.450,00;1ΤΔΑ;2.302,00;ΚΑ.ΜΑΚΙ.001;0,00
12.450,00;1ΤΔΑ;2.302,00;ΣΤ.ΜΑΣΚ.018;0,00
12.450,00;1ΤΔΑ;2.302,00;ZX.ΑΦΡΛ.027;0,00
12.450,00;1ΤΔΑ;2.302,00;ΣΤ.ΚΟΛΩ.332;0,00
12.450,00;1ΤΔΑ;2.302,00;ΒΛ.ΑΦΡΟ.010;0,00
12.450,00;1ΤΔΑ;2.302,00;ΧΠ.ΑΔΥΝ.003;0,00
12.450,00;1ΤΔΑ;2.302,00;KM.ΑΠΟΣ.015;0,00
12.451,00;1ΤΔΑ;2.303,00;WS.ΑΠΟΤ.011;0,00
12.451,00;1ΤΔΑ;2.303,00;ΣΤ.ΑΠΟΣ.002;0,00
12.451,00;1ΤΔΑ;2.303,00;WS.ΑΠΟΤ.085;0,00
12.451,00;1ΤΔΑ;2.303,00;WS.ΑΠΟΤ.058;0,00
12.451,00;1ΤΔΑ;2.303,00;ΣΤ.ΜΑΚΙ.003;0,00
12.451,00;1ΤΔΑ;2.303,00;ΣΤ.ΜΑΣΚ.003;0,00
12.451,00;1ΤΔΑ;2.303,00;XO.ΑΔΥΝ.011;0,00
12.454,00;1ΤΔΑ;2.304,00;WS.ΑΠΟΤ.079;0,00
12.458,00;1ΤΔΑ;2.305,00;ΧΠ.ΜΑΚΙ.001;0,00
12.458,00;1ΤΔΑ;2.305,00;ΣΤ.ΜΑΣΚ.018;0,00
12.458,00;1ΤΔΑ;2.305,00;ΣΤ.ΜΑΣΚ.001;0,00
12.458,00;1ΤΔΑ;2.305,00;ΣΤ.ΜΑΣΚ.003;0,00
12.458,00;1ΤΔΑ;2.305,00;ΣΤ.ΜΑΣΚ.023;0,00
12.458,00;1ΤΔΑ;2.305,00;ZX.ΑΦΡΛ.035;0,00
12.459,00;1ΤΔΑ;2.306,00;ΚΑ.ΚΡΕΜ.011;0,00
12.459,00;1ΤΔΑ;2.306,00;ΚΑ.ΒΑΦΕ.013;0,00
12.459,00;1ΤΔΑ;2.306,00;ΣΤ.ΜΑΣΚ.001;0,00
12.459,00;1ΤΔΑ;2.306,00;ΣΤ.ΜΑΣΚ.003;0,00
12.459,00;1ΤΔΑ;2.306,00;ΣΤ.ΜΑΣΚ.004;0,00
12.459,00;1ΤΔΑ;2.306,00;ΑΝ.ΑΦΡΟ.054;0,00
12.459,00;1ΤΔΑ;2.306,00;ΣΤ.ΜΑΣΚ.002;0,00
12.459,00;1ΤΔΑ;2.306,00;WS.ΑΠΟΤ.046;0,00
12.459,00;1ΤΔΑ;2.306,00;ΡΝ.ΚΟΛΩ.010;0,00
12.459,00;1ΤΔΑ;2.306,00;ΚΑ.ΑΦΡΟ.013;0,00
12.459,00;1ΤΔΑ;2.306,00;ΧΠ.ΜΑΣΚ.006;0,00
12.459,00;1ΤΔΑ;2.306,00;KM.ΑΠΟΣ.052;0,00
12.459,00;1ΤΔΑ;2.306,00;WS.ΑΠΟΤ.058;0,00
12.459,00;1ΤΔΑ;2.306,00;ΑΝ.ΑΔΥΝ.017;0,00
12.460,00;1ΤΔΑ;2.307,00;ΚΑ.ΚΡΕΜ.011;36,00
12.460,00;1ΤΔΑ;2.307,00;WS.ΔΙΑΦ.001;43,20
12.460,00;1ΤΔΑ;2.307,00;KM.ΑΔΥΝ.004;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.280;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.158;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.024;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.113;0,00
12.462,00;1ΤΔΑ;2.308,00;ΣΤ.ΑΔΥΝ.004;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.367;0,00
12.462,00;1ΤΔΑ;2.308,00;ΤΣ.ΚΟΛΩ.366;0,00
12.462,00;1ΤΔΑ;2.308,00;ΑΝ.ΑΦΡΟ.013;0,00
12.463,00;1ΤΔΑ;2.309,00;XO.ΑΦΞΥ.065;0,00
12.463,00;1ΤΔΑ;2.309,00;KM.ΑΠΟΣ.027;0,00
12.464,00;1ΤΔΑ;2.310,00;ΡΝ.ΚΟΛΩ.010;0,00
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΔΙΑΦ.011;0,00
12.465,00;1ΤΔΑ;2.311,00;ΑΝ.ΑΦΡΟ.085;0,00
12.465,00;1ΤΔΑ;2.311,00;ΚΑ.ΔΙΑΦ.100;0,00
12.465,00;1ΤΔΑ;2.311,00;XO.ΑΦΞΥ.077;0,00
12.465,00;1ΤΔΑ;2.311,00;ΚΑ.ΑΠΟΣ.021;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΜ.ΔΙΑΦ.006;0,00
12.465,00;1ΤΔΑ;2.311,00;ZX.ΑΔΥΝ.010;0,00
12.465,00;1ΤΔΑ;2.311,00;ΚΑ.ΑΠΟΣ.015;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΔΙΑΦ.038;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΜΑΣΚ.003;0,00
12.465,00;1ΤΔΑ;2.311,00;ΚΑ.ΔΙΑΦ.039;0,00
12.465,00;1ΤΔΑ;2.311,00;ΑΝ.ΑΔΥΝ.019;0,00
12.465,00;1ΤΔΑ;2.311,00;ΡΝ.ΚΟΛΩ.034;0,00
12.465,00;1ΤΔΑ;2.311,00;ZX.ΑΦΡΛ.068;0,00
12.465,00;1ΤΔΑ;2.311,00;ZX.ΑΦΡΛ.080;0,00
12.465,00;1ΤΔΑ;2.311,00;XO.ΑΦΞΥ.039;0,00
12.465,00;1ΤΔΑ;2.311,00;ΑΝ.ΑΦΡΟ.096;0,00
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.113;2,71
12.465,00;1ΤΔΑ;2.311,00;ΜΧ.ΚΟΛΩ.010;3,11
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.310;2,60
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.150;1,96
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.002;2,52
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.288;3,72
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.204;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.321;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.295;0,00
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.670;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.051;0,00
12.465,00;1ΤΔΑ;2.311,00;ΣΤ.ΚΟΛΩ.052;0,00
12.465,00;1ΤΔΑ;2.311,00;ΤΣ.ΚΟΛΩ.021;0,00
12.465,00;1ΤΔΑ;2.311,00;WS.ΑΠΟΤ.091;0,00
12.465,00;1ΤΔΑ;2.311,00;ZX.ΑΦΡΛ.017;0,00
12.465,00;1ΤΔΑ;2.311,00;ΡΝ.ΚΟΛΩ.038;0,00
12.466,00;1ΤΔΑ;2.312,00;ΧΠ.ΜΑΚΙ.003;0,00
12.466,00;1ΤΔΑ;2.312,00;ZX.ΑΦΡΛ.027;0,00
12.466,00;1ΤΔΑ;2.312,00;XO.ΑΔΥΝ.011;0,00
12.466,00;1ΤΔΑ;2.312,00;ZX.ΑΦΡΛ.064;0,00
12.466,00;1ΤΔΑ;2.312,00;ΣΤ.ΜΑΣΚ.001;0,00
12.466,00;1ΤΔΑ;2.312,00;ΑΝ.ΑΦΡΟ.031;0,00
12.467,00;1ΤΔΑ;2.313,00;ΧΠ.ΜΑΚΙ.001;0,00
12.467,00;1ΤΔΑ;2.313,00;ZX.ΑΦΡΛ.027;0,00
12.467,00;1ΤΔΑ;2.313,00;ΣΤ.ΜΑΣΚ.018;0,00
12.467,00;1ΤΔΑ;2.313,00;ΣΤ.ΜΑΣΚ.012;0,00
12.467,00;1ΤΔΑ;2.313,00;ΧΠ.ΜΑΚΙ.003;3,96
12.467,00;1ΤΔΑ;2.313,00;KM.ΑΔΥΝ.004;0,00
12.468,00;1ΤΔΑ;2.314,00;ΤΣ.ΚΟΛΩ.205;2,92
12.468,00;1ΤΔΑ;2.314,00;ΣΤ.ΔΙΑΦ.031;1,41
12.468,00;1ΤΔΑ;2.314,00;ΤΣ.ΚΟΛΩ.404;2,55
12.468,00;1ΤΔΑ;2.314,00;KM.ΑΔΥΝ.004;0,00
12.469,00;1ΤΔΑ;2.315,00;ΚΑ.ΚΡΕΜ.011;9,00
12.469,00;1ΤΔΑ;2.315,00;ΚΑ.ΚΡΕΜ.013;1,95
12.469,00;1ΤΔΑ;2.315,00;ΚΑ.ΔΙΑΦ.034;9,75
12.469,00;1ΤΔΑ;2.315,00;ΚΑ.ΚΡΕΜ.012;6,23
12.469,00;1ΤΔΑ;2.315,00;WS.ΔΙΑΦ.001;3,00
12.469,00;1ΤΔΑ;2.315,00;KM.ΑΔΥΝ.004;0,00
12.470,00;1ΤΔΑ;2.316,00;KM.ΜΑΚΙ.017;2,96
12.470,00;1ΤΔΑ;2.316,00;ΧΠ.ΜΑΚΙ.001;0,00
12.470,00;1ΤΔΑ;2.316,00;ΣΤ.ΜΑΚΙ.015;1,67
12.470,00;1ΤΔΑ;2.316,00;ΒΛ.ΑΦΡΟ.010;2,09
12.470,00;1ΤΔΑ;2.316,00;ZX.ΑΦΡΛ.027;0,00
12.470,00;1ΤΔΑ;2.316,00;XO.ΑΔΥΝ.011;0,00
12.470,00;1ΤΔΑ;2.316,00;ΣΤ.ΜΑΣΚ.023;0,00
12.471,00;1ΤΔΑ;2.317,00;ΣΤ.ΚΟΛΩ.367;0,00
12.471,00;1ΤΔΑ;2.317,00;KM.ΜΑΚΙ.017;3,42
12.471,00;1ΤΔΑ;2.317,00;ΣΤ.ΜΑΚΙ.003;0,00
12.471,00;1ΤΔΑ;2.317,00;ΡΝ.ΔΙΑΦ.001;0,00
12.471,00;1ΤΔΑ;2.317,00;ΒΛ.ΒΑΦΕ.032;0,00
12.471,00;1ΤΔΑ;2.317,00;ΒΛ.ΑΦΡΟ.010;0,70
12.471,00;1ΤΔΑ;2.317,00;ΣΤ.ΜΑΣΚ.018;0,00
12.471,00;1ΤΔΑ;2.317,00;ΤΣ.ΜΑΣΚ.003;0,00
12.471,00;1ΤΔΑ;2.317,00;ΣΤ.ΜΑΚΙ.010;0,00
12.472,00;1ΤΔΑ;2.318,00;ΚΑ.ΒΑΦΕ.013;5,37
12.472,00;1ΤΔΑ;2.318,00;ΑΝ.ΑΔΥΝ.019;0,00
12.472,00;1ΤΔΑ;2.318,00;ΣΤ.ΜΑΣΚ.001;0,00
12.472,00;1ΤΔΑ;2.318,00;ZX.ΑΦΡΛ.027;0,00
12.472,00;1ΤΔΑ;2.318,00;ΣΤ.ΜΑΣΚ.018;0,00
12.472,00;1ΤΔΑ;2.318,00;XO.ΑΔΥΝ.011;0,00
12.472,00;1ΤΔΑ;2.318,00;ΑΝ.ΑΦΡΟ.031;0,00
12.472,00;1ΤΔΑ;2.318,00;ZX.ΜΑΣΚ.004;0,00
12.472,00;1ΤΔΑ;2.318,00;ΧΠ.ΜΑΚΙ.001;0,00
12.472,00;1ΤΔΑ;2.318,00;XO.ΑΦΞΥ.028;1,19
12.473,00;1ΤΔΑ;2.319,00;ΑΝ.ΑΔΥΝ.019;0,00
12.473,00;1ΤΔΑ;2.319,00;XO.ΑΦΞΥ.037;0,00
12.473,00;1ΤΔΑ;2.319,00;WS.ΑΠΟΤ.045;0,00
12.473,00;1ΤΔΑ;2.319,00;ΝΤ.ΜΑΚΙ.002;0,00
12.473,00;1ΤΔΑ;2.319,00;ΚΑ.ΜΑΚΙ.001;0,00
12.473,00;1ΤΔΑ;2.319,00;ΧΠ.ΚΟΛΩ.088;0,00
12.474,00;1ΤΔΑ;2.320,00;ΚΑ.ΜΑΚΙ.001;0,00
12.474,00;1ΤΔΑ;2.320,00;WS.ΑΠΟΤ.046;0,00
